,Unnamed: 0,sex,IQR,Q25,Q75,cent,dfrange,ent,fpeak,kurt,maxdom,maxfun,meandom,meanfr,meanfun,median,mindom,minfun,mode,modindx,sfm,skew,std
153,153,0.0,1.3125,0.34375,1.65625,1.2616602557959489,7.96875,0.8279169252986482,0.09375,12.423165358166766,7.96875,5.333333333333333,0.5138410931174089,1.2616602557959489,1.871159500368032,0.6875,0.0,0.06557377049180327,0.21875,42.01176470588236,0.3381844353551584,3.0397857385612563,1.4816478465563545
154,154,0.0,1.875,0.5,2.375,1.6750543545337422,7.96875,0.8680758481982024,0.21875,20.139909451282858,7.96875,5.333333333333333,0.6685343210802701,1.6750543545337422,0.9619304324933786,0.96875,0.0,0.06274509803921569,0.21875,54.53725490196079,0.4527849711352582,3.728777225825047,1.7084389910636961
155,155,0.0,1.125,0.5625,1.6875,1.3443071698515805,7.90625,0.8326041432037763,0.21875,7.627573864285772,7.90625,5.333333333333333,0.4913173194614443,1.3443071698515805,0.4365645351480369,0.90625,0.0,0.06324110671936757,0.53125,20.782608695652176,0.3148573511744431,2.296299566800826,1.3444861072690937
156,156,0.0,2.40625,0.46875,2.875,1.9420039794159825,7.375,0.9030650573550204,0.28125,13.032310533325994,7.375,5.333333333333333,0.8077171664943124,1.9420039794159825,1.24740692236484,1.34375,0.0,0.06584362139917696,0.28125,56.038135593220346,0.5522215011948729,3.0309620433264763,1.8662003491152463
157,157,1.0,0.3125,0.375,0.6875,0.7861341789993482,4.0,0.6859373994643999,0.1875,16.969882414602367,4.0,5.333333333333333,0.4120339173405211,0.7861341789993482,2.0483753461578225,0.53125,0.0,0.07881773399014777,0.34375,24.234375,0.15435512481572994,3.8029471926607883,1.0598864643973347
158,158,1.0,1.40625,0.40625,1.8125,1.4227558697271652,1.34375,0.8335893397905372,0.09375,9.746151941481688,1.34375,5.333333333333333,0.3840277777777778,1.4227558697271652,2.5273262098898512,0.65625,0.0,0.07339449541284404,0.5,44.16279069767442,0.3887512125348614,2.8271490428926276,1.6880333082688952
159,159,1.0,1.53125,0.34375,1.875,1.35728967208749,7.46875,0.8421236773490413,0.15625,12.411866951272776,7.46875,5.333333333333333,0.4526785714285714,1.35728967208749,1.1673829493591192,0.71875,0.0,0.06274509803921569,0.3125,37.86192468619247,0.3755755773055115,3.054875615972437,1.5449291250739836
160,160,0.0,1.59375,0.46875,2.0625,1.4850036393678954,7.09375,0.8604876013388093,0.21875,9.997928813347269,7.09375,5.333333333333333,0.5648901255707762,1.4850036393678954,0.7384081522103816,1.0,0.0,0.06694560669456066,0.21875,35.634361233480185,0.3741689437034871,2.516064556230372,1.4678672564642798
161,161,1.0,1.5625,0.625,2.1875,1.8464474555759915,7.96875,0.8743082945879835,0.21875,7.126187305108344,7.96875,5.333333333333333,1.1484664709517924,1.8464474555759915,0.9849499498540876,1.0,0.0,0.06274509803921569,0.21875,92.14901960784313,0.4784082613841775,2.2843536062951078,1.992773945831957
162,162,1.0,0.9375,0.34375,1.28125,1.0492411781811029,5.71875,0.7932158961763461,0.125,10.980621913271811,5.71875,5.333333333333333,0.4323306671204901,1.0492411781811029,2.317527301884055,0.625,0.0,0.06274509803921569,0.125,37.07103825136612,0.2507347760693313,2.9297679362066607,1.259819356134725
163,163,1.0,2.9375,0.96875,3.90625,2.570976762765541,7.5,0.9512230833011428,0.125,10.046115691178256,7.5,5.333333333333333,1.407666430594901,2.570976762765541,1.157729619727162,2.1875,0.0,0.06324110671936757,0.125,60.17916666666667,0.6841908971359918,2.0477564115729576,1.9361027284544572
164,164,0.0,3.0,0.53125,3.53125,2.084144460937828,7.75,0.9143961845447282,0.125,11.972442187372721,7.75,5.333333333333333,0.994011167146974,2.084144460937828,2.3522374446552456,1.3125,0.0,0.064,0.125,65.41129032258064,0.5941676262200359,2.9327066970127738,2.0092217543666737
165,165,0.0,1.5,0.28125,1.78125,1.37639330793028,7.4375,0.8426973501207339,0.0625,13.503884597176045,7.4375,5.333333333333333,0.5011207805907173,1.37639330793028,1.7303422167829037,0.6875,0.0,0.06274509803921569,0.0625,42.542016806722685,0.4025741433715489,3.163156363884361,1.7048567197410145
166,166,0.0,2.1875,0.5625,2.75,2.056155567463016,7.96875,0.9027387506081732,0.21875,9.021032981215576,7.96875,5.333333333333333,1.0180808656036446,2.056155567463016,1.474496920502615,1.40625,0.0,0.06349206349206349,0.21875,79.24313725490197,0.5563615936080688,2.459517161889633,2.0352494899595084
167,167,0.0,1.6875,0.53125,2.21875,1.688356222098521,5.21875,0.8787437973703082,0.21875,8.568596618230323,5.21875,5.333333333333333,0.5367019595448799,1.688356222098521,0.4564760664216763,1.09375,0.0,0.06299212598425198,0.21875,38.778443113772454,0.4580038619718856,2.3680342642967167,1.7116098536697333
168,168,0.0,2.25,0.40625,2.65625,1.7840483316044564,7.96875,0.8861312822031483,0.21875,19.7641822395249,7.96875,5.333333333333333,0.452039533820841,1.7840483316044564,0.998110198982714,1.0,0.0,0.06274509803921569,0.21875,33.74117647058824,0.5202839146823214,3.7416588199942247,1.8523069613930605
169,169,1.0,2.1875,0.5625,2.75,2.0839534655053464,7.96875,0.9019411849564022,0.21875,29.118224474126674,7.96875,5.333333333333333,1.0969049373618276,2.0839534655053464,1.320197275282447,1.3125,0.0,0.06299212598425198,0.21875,80.32549019607843,0.5678913929699134,4.278926663535334,2.0803782607008365
170,170,0.0,1.15625,0.34375,1.5,1.2783823871462705,7.65625,0.8238482985266421,0.1875,12.00939796922108,7.65625,5.333333333333333,0.4623008689355539,1.2783823871462705,2.164478523015527,0.65625,0.0,0.06274509803921569,0.375,36.88163265306122,0.3615471026758543,3.0584358050703058,1.5836023652428532
171,171,0.0,1.4375,0.40625,1.84375,1.3998465711533852,7.71875,0.8337867602465676,0.3125,13.992437389806135,7.71875,5.333333333333333,0.5381460213289582,1.3998465711533852,1.6844481262819897,0.6875,0.0,0.06349206349206349,0.3125,48.06882591093117,0.3974552585123718,3.354173796846123,1.6413978154952815
172,172,1.0,1.625,0.40625,2.03125,1.5400561419492185,7.96875,0.8423388367512683,0.21875,23.075615876204434,7.96875,5.333333333333333,0.3891050583657588,1.5400561419492185,0.8482341715603281,0.75,0.0,0.06274509803921569,0.21875,26.643137254901962,0.4412823374568548,4.216498378883974,1.7860442903101568
173,173,1.0,1.3125,0.3125,1.625,1.2808060672331627,7.96875,0.8264115663221809,0.125,16.649519474515163,7.96875,5.333333333333333,0.52261345053148,1.2808060672331627,1.9838956270311887,0.65625,0.0,0.06299212598425198,0.125,45.66666666666666,0.35639134514703963,3.5472134528655372,1.5574570398131853
174,174,0.0,2.0,0.46875,2.46875,1.611378660379806,6.40625,0.8728252831541343,0.125,10.419620971266813,6.40625,5.333333333333333,0.4512850996376812,1.611378660379806,0.7298164529351241,1.25,0.0,0.06274509803921569,0.125,38.360975609756096,0.3735545915546533,2.5220471573854693,1.4554851455030076
175,175,0.0,3.5,0.46875,3.96875,2.2405247593986823,7.9375,0.9216489338563444,0.125,20.648558648558687,7.9375,5.333333333333333,0.9378286812297736,2.2405247593986823,2.637599181619077,1.40625,0.0,0.06324110671936757,0.125,78.48425196850393,0.6298385875559709,3.7041411460597984,2.1861175843515985
176,176,1.0,2.90625,0.34375,3.25,2.033124046468677,7.96875,0.8882493343992127,0.25,29.556121891585587,7.96875,5.333333333333333,0.8112887596899225,2.033124046468677,1.3767201722288225,1.0,0.0,0.06274509803921569,0.25,58.77254901960784,0.5856707489540586,4.8942387495201745,2.1470323960329294
177,177,0.0,1.46875,0.28125,1.75,1.2924587226518462,4.46875,0.820038636286027,0.125,25.890705031001314,4.46875,5.333333333333333,0.3588124274099884,1.2924587226518462,1.9680430611414887,0.625,0.0,0.06299212598425198,0.21875,24.713286713286713,0.3590515677207673,4.423703481158879,1.5622269917149345
178,178,1.0,1.15625,0.25,1.40625,1.142876790417573,2.5625,0.7908715436679778,0.15625,23.30816723017617,2.5625,5.333333333333333,0.2917777777777778,1.142876790417573,2.1615932308439767,0.53125,0.0,0.06374501992031872,0.15625,52.14634146341464,0.31942348669686443,4.20652629824724,1.5226669939550423
179,179,1.0,1.5625,0.4375,2.0,1.4464387557998155,7.53125,0.8495027111624774,0.15625,10.066877033192775,7.53125,5.333333333333333,0.5184521593447505,1.4464387557998155,1.014746719985174,0.8125,0.0,0.06374501992031872,0.28125,27.410788381742734,0.3617541873158653,2.722647304466005,1.521243197180994
180,180,0.0,2.15625,0.59375,2.75,1.8118319882924203,7.96875,0.8936214045836625,0.34375,9.591632621858793,7.96875,5.333333333333333,0.6463547729918511,1.8118319882924203,0.9239828222378512,1.3125,0.0,0.06866952789699571,0.34375,33.10588235294118,0.4585469770185449,2.339976354619422,1.6013642450914172
181,181,1.0,1.0625,0.34375,1.40625,1.1167179443955932,5.03125,0.7994990343629825,0.21875,16.33571716283431,5.03125,5.333333333333333,0.3574922360248447,1.1167179443955932,1.5513446674150917,0.65625,0.0,0.06274509803921569,0.21875,16.559006211180126,0.26766218535477904,3.4713779946846235,1.2909840647309865
182,182,0.0,1.75,0.4375,2.1875,1.5872362090126566,7.90625,0.8768140550224192,0.09375,11.876278453921573,7.90625,5.333333333333333,0.5244948880233691,1.5872362090126566,1.6570295250983345,1.0625,0.0,0.06477732793522267,0.09375,40.88537549407115,0.4408028959851724,2.750059798910003,1.6504683731007272
183,183,1.0,1.8125,0.4375,2.25,1.5312186448988567,7.96875,0.8318255786899055,0.21875,14.100857020030828,7.96875,5.333333333333333,0.5177364864864865,1.5312186448988567,1.1569045756722742,0.6875,0.0,0.06274509803921569,0.40625,28.298039215686273,0.4167299185871239,3.3793086784363067,1.7967931321434378
184,184,1.0,1.03125,0.3125,1.34375,1.1326812456935043,2.75,0.7964247272923908,0.09375,11.49703690221447,2.75,5.333333333333333,0.37984404536862,1.1326812456935043,2.0042240515110508,0.5625,0.0,0.06299212598425198,0.09375,42.06818181818182,0.30907179186781464,3.089344419721888,1.4825939693654493
185,185,1.0,2.09375,0.625,2.71875,1.9338425429912804,7.65625,0.9062028650946176,0.125,6.613010087934179,7.65625,5.333333333333333,0.5346888354700855,1.9338425429912804,0.7705017407072895,1.3125,0.0,0.06299212598425198,0.5625,31.22448979591837,0.5335933488404514,1.9717382006899624,1.809198415303876
186,186,1.0,2.125,0.375,2.5,1.744032992145271,7.90625,0.8855603331956499,0.125,17.60435893116526,7.90625,5.333333333333333,0.6035874439461884,1.744032992145271,1.6450528516334468,1.125,0.0,0.06274509803921569,0.21875,67.43478260869566,0.5060925041696873,3.5037806220853773,1.815528050103301
187,187,1.0,1.875,0.4375,2.3125,1.6205299282062582,7.96875,0.8593852031469693,0.21875,13.301371299313779,7.96875,5.333333333333333,0.6646425750394944,1.6205299282062582,1.4244733984464928,0.75,0.0,0.06274509803921569,0.4375,36.9843137254902,0.4592187526594818,3.263439989679556,1.8248891109749636
188,188,1.0,1.53125,0.40625,1.9375,1.4391214228547375,7.8125,0.8498477722888628,0.09375,10.548470646269783,7.8125,5.333333333333333,0.5905115146147033,1.4391214228547375,1.8662860569338464,0.71875,0.0,0.06425702811244981,0.1875,36.288000000000004,0.3964601532609092,2.842145280227579,1.605581509268863
189,189,1.0,1.25,0.46875,1.71875,1.3274258929798222,4.15625,0.8415824374555683,0.46875,7.154385668075067,4.15625,5.333333333333333,0.4927293064876958,1.3274258929798222,0.755607331808869,0.90625,0.0,0.06299212598425198,0.15625,42.526315789473685,0.3099285402806313,2.1905837454056285,1.3357409219145433
190,190,1.0,1.53125,0.4375,1.96875,1.4623895546859211,7.625,0.8471191107272293,0.21875,14.255782235716266,7.625,5.333333333333333,0.5407916362308254,1.4623895546859211,1.2390200272685672,0.8125,0.0,0.06349206349206349,0.40625,45.1188524590164,0.3877123446574233,3.2943483516151297,1.5832703365818293
191,191,1.0,2.1875,0.3125,2.5,1.4968696046847931,6.875,0.8260049040249501,0.125,23.583295499494408,6.875,5.333333333333333,0.465050315706393,1.4968696046847931,1.6581579339588548,0.625,0.0,0.06324110671936757,0.25,37.58181818181818,0.3868260737578845,4.404798321102663,1.6908335458920982
192,192,1.0,1.28125,0.25,1.53125,1.3256614142793572,7.96875,0.791970601462437,0.125,23.128245788704177,7.96875,5.333333333333333,0.5328616695804196,1.3256614142793572,3.1577723255441312,0.46875,0.0,0.06477732793522267,0.125,44.74901960784314,0.3869977584295724,4.353926630368085,1.884644533459476
193,193,1.0,2.15625,0.34375,2.5,1.6871943399269864,7.59375,0.8639043177845438,0.15625,18.89020889494917,7.59375,5.333333333333333,0.6273370726495726,1.6871943399269864,1.9021263000172064,0.8125,0.0,0.06299212598425198,0.15625,35.90534979423868,0.490774538769983,3.8370097182982135,1.927092879340767
194,194,0.0,1.71875,0.4375,2.15625,1.5544916800426667,7.96875,0.8650303861730206,0.15625,11.310534717609473,7.96875,5.333333333333333,0.5687040441176471,1.5544916800426667,0.9941926959664776,0.875,0.0,0.06274509803921569,0.3125,32.996078431372545,0.4334015966405993,2.839332853229425,1.6651538209795314
195,195,1.0,1.34375,0.40625,1.75,1.3226947497738837,6.53125,0.8281952286684483,0.1875,17.937293411201612,6.53125,5.333333333333333,0.5346346872082166,1.3226947497738837,1.0679268285248298,0.75,0.0,0.06324110671936757,0.1875,34.215311004784695,0.34951163832818544,3.5817707987154144,1.4918041635399764
196,196,1.0,1.875,0.375,2.25,1.605491389236319,7.8125,0.8780262213140723,0.125,14.203153210568777,7.8125,5.333333333333333,0.6077882960413081,1.605491389236319,1.5310343342465411,1.0,0.0,0.06349206349206349,0.125,54.983999999999995,0.4573731996721946,3.0788114967305984,1.6995412821504836
197,197,0.0,1.4375,0.3125,1.75,1.3751616921945655,7.4375,0.8318416350876426,0.25,15.189443290935928,7.4375,5.333333333333333,0.5924523485364194,1.3751616921945655,1.7662485561992365,0.65625,0.0,0.06349206349206349,0.25,60.30252100840336,0.38967279849420794,3.435859854468528,1.6780302128104827
198,198,1.0,1.75,0.46875,2.21875,1.4737608090089374,7.96875,0.8533779713298145,0.1875,11.594594642380985,7.96875,5.333333333333333,0.4920435510887772,1.4737608090089374,0.993062321911592,1.0,0.0,0.06639004149377592,0.1875,26.764705882352942,0.3471907793095613,2.7155380252570933,1.4328231110625635
199,199,1.0,1.8125,0.5625,2.375,1.5942801662518598,6.65625,0.8084431384147711,0.5625,21.88347458157677,6.65625,5.333333333333333,1.0066923774954628,1.5942801662518598,2.1284115395197083,0.71875,0.0,0.06324110671936757,0.5625,53.41784037558686,0.2909395838356909,4.201930832641208,1.5892955071541772
200,200,1.0,1.625,0.5625,2.1875,1.4912723530498426,3.15625,0.8620393258163304,0.15625,4.800598719019307,3.15625,5.333333333333333,0.6055766574585635,1.4912723530498426,0.6710912794197215,1.09375,0.0,0.06349206349206349,0.15625,53.70297029702971,0.3265707613436896,1.653299865420084,1.3490385052798701
201,201,1.0,2.21875,0.3125,2.53125,1.5597263118982256,7.59375,0.8431789363120338,0.125,31.33170799538627,7.59375,5.333333333333333,0.5399450836820083,1.5597263118982256,1.8065160010591523,0.71875,0.0,0.06557377049180327,0.21875,35.23456790123457,0.4356135853103096,4.963417966156795,1.7553437471217443
202,202,0.0,1.84375,0.6875,2.53125,1.9159756605441425,7.96875,0.9052027674758526,0.15625,4.946388899043841,7.96875,5.333333333333333,0.9144662284678149,1.9159756605441425,0.9122438160305156,1.53125,0.0,0.06274509803921569,0.15625,72.81568627450979,0.4868696948624334,1.5393359302043348,1.626341876229615
203,203,1.0,1.65625,0.46875,2.125,1.4862954326212572,2.34375,0.8425351152257353,0.3125,14.262189724622665,2.34375,5.333333333333333,0.4257658102766799,1.4862954326212572,0.4866095653556681,0.84375,0.0,0.07079646017699115,0.3125,74.24,0.3668331193769969,3.2837684710625665,1.4951200358180925
204,204,1.0,4.15625,0.46875,4.625,2.567585512545296,7.96875,0.9282275226374964,0.125,17.769983222819953,7.96875,5.333333333333333,1.2413079470198676,2.567585512545296,1.5613735560260706,1.5625,0.0,0.06425702811244981,0.25,41.27843137254902,0.6799229545746882,3.6551724118323,2.3651186400064748
205,205,0.0,1.21875,0.3125,1.53125,1.3042893975674557,7.375,0.8157714606259417,0.125,14.919153933417167,7.375,5.333333333333333,0.2887102122015915,1.3042893975674557,2.4812435883991917,0.5625,0.0,0.06349206349206349,0.125,25.334745762711865,0.3764298220177981,3.4855370035571105,1.682449841068762
206,206,1.0,1.53125,0.375,1.90625,1.5019409051374035,7.96875,0.8277001267385126,0.21875,24.080544038867803,7.96875,5.333333333333333,0.7743142797319933,1.5019409051374035,1.2114012028821417,0.65625,0.0,0.06837606837606837,0.21875,50.15294117647059,0.4291351835392005,4.379091552077477,1.852157488545696
207,207,1.0,2.1875,0.4375,2.625,1.8230764234636447,7.96875,0.8908238979508608,0.125,10.709940730401962,7.96875,5.333333333333333,0.7541334661354582,1.8230764234636447,1.4644905884348631,1.0,0.0,0.06274509803921569,0.125,63.65098039215686,0.5349633607674439,2.8605933954747997,1.9205395738802824
208,208,1.0,2.1875,0.71875,2.90625,1.9252927966230136,7.96875,0.9023418444627316,0.40625,5.539883219910369,7.96875,5.333333333333333,0.7122844827586207,1.9252927966230136,0.6112638417127394,1.5625,0.0,0.06299212598425198,0.40625,40.59215686274511,0.4214258968538505,1.5691023565178723,1.4881768253080374
209,209,0.0,1.59375,0.4375,2.03125,1.453134375384844,4.0,0.8566966695608602,0.5,9.639583870749561,4.0,5.333333333333333,0.4562697576396206,1.453134375384844,0.6762416670571688,0.9375,0.0,0.06374501992031872,0.3125,37.96875,0.3567168758683095,2.5497415597630804,1.4513329263661978
210,210,0.0,2.6875,0.4375,3.125,1.9679750223917565,7.34375,0.8858896608177557,0.25,34.56141675583355,7.34375,5.333333333333333,0.42398556644880175,1.9679750223917565,0.7561880236627669,1.09375,0.0,0.06324110671936757,0.25,33.817021276595746,0.5572871092715591,5.084718263769718,1.9953866394484296
211,211,1.0,1.71875,0.5625,2.28125,1.6414807102731634,7.40625,0.8791223441117464,0.1875,8.729652819379664,7.40625,5.333333333333333,0.5571348657445078,1.6414807102731634,0.7361059517157489,1.125,0.0,0.06299212598425198,0.1875,38.69198312236286,0.4195824712701823,2.2777645242886457,1.5427223028940993
212,212,1.0,2.96875,0.625,3.59375,2.3143249473422807,7.90625,0.9371307052043762,0.125,15.095082106068835,7.90625,5.333333333333333,1.037811387900356,2.3143249473422807,1.5029476873104617,1.71875,0.0,0.06425702811244981,0.125,70.99209486166008,0.6449059718876876,2.867419791418912,2.0345217867766694
213,213,0.0,1.03125,0.34375,1.375,1.0968346132488496,3.9375,0.7871080314913604,0.15625,14.868575398264976,3.9375,5.333333333333333,0.3463827838827839,1.0968346132488496,1.8227439114918744,0.5625,0.0,0.06666666666666668,0.40625,25.00793650793651,0.2727521284599189,3.49843697561045,1.34576177656398
214,214,1.0,0.875,0.5,1.375,1.2746688733511036,3.375,0.8126026236406793,0.1875,11.436879899908035,3.375,5.333333333333333,0.487942256341789,1.2746688733511036,0.7502843282389229,0.75,0.0,0.06274509803921569,0.5625,37.52777777777778,0.3208638933113824,2.9412105425644963,1.4359463397330248
215,215,0.0,1.96875,0.3125,2.28125,1.5614544982584413,7.96875,0.8584225142286858,0.1875,28.101586430142323,7.96875,5.333333333333333,0.5234130859375,1.5614544982584413,1.903216842539452,0.8125,0.0,0.06324110671936757,0.1875,50.77647058823529,0.451213160249405,4.51889164794312,1.7532204351460436
216,216,1.0,1.4375,0.40625,1.84375,1.483811589023456,7.03125,0.8390714950712357,0.1875,20.741846687539553,7.03125,5.333333333333333,0.5352399553571429,1.483811589023456,0.8514993830304864,0.78125,0.0,0.06324110671936757,0.1875,33.248888888888885,0.4077468527650668,3.8104480355496526,1.744510757203931
217,217,0.0,2.0625,0.375,2.4375,1.5825063881894141,6.65625,0.8627193530043036,0.125,12.830830911314148,6.65625,5.333333333333333,0.3086222627737226,1.5825063881894141,1.6667920181157792,0.78125,0.0,0.06274509803921569,0.125,35.42253521126761,0.4493655194458941,3.143820447740793,1.7446094037612887
218,218,1.0,0.90625,0.21875,1.125,1.1593623510986069,7.1875,0.7752289677885408,0.1875,21.645737936580662,7.1875,5.333333333333333,0.2640546041549691,1.1593623510986069,3.7997491676474136,0.4375,0.0,0.06274509803921569,0.1875,21.217391304347824,0.3313609408821582,4.2119967511602665,1.7416018721284752
219,219,1.0,1.875,0.46875,2.34375,1.682774913811051,7.96875,0.8799410879190219,0.125,10.194941737093028,7.96875,5.333333333333333,0.5593301435406699,1.682774913811051,1.2155579054012262,0.9375,0.0,0.06274509803921569,0.40625,41.8078431372549,0.4881591186826959,2.70622573385266,1.7759471711128998
220,220,0.0,1.0625,0.3125,1.375,1.115072550980579,6.59375,0.7926944681596108,0.15625,19.409953876364444,6.59375,5.333333333333333,0.34836284129692835,1.115072550980579,1.6540906078158149,0.5625,0.0,0.06274509803921569,0.15625,23.402843601895732,0.3022475619274302,3.875949566769388,1.4415514030168282
221,221,1.0,1.71875,0.375,2.09375,1.591265966279386,5.59375,0.8508362406036862,0.1875,12.886742244572327,5.59375,5.333333333333333,0.4320467607105538,1.591265966279386,0.8926943983785645,0.71875,0.0,0.06694560669456066,0.34375,33.3854748603352,0.4599724269632444,3.2083288495201905,1.8774052421663587
222,222,1.0,1.0625,0.34375,1.40625,1.2866069913871023,7.75,0.8118722676958563,0.125,10.692884652170854,7.75,5.333333333333333,0.4794730392156863,1.2866069913871023,2.1757285125497767,0.59375,0.0,0.06374501992031872,0.21875,40.096774193548384,0.3541780914888227,2.980528042467273,1.6285642018538715
223,223,1.0,2.28125,0.34375,2.625,1.7665775505621517,7.96875,0.8706389368230367,0.125,17.465871853472215,7.96875,5.333333333333333,0.8624816581071166,1.7665775505621517,2.594539721203507,0.78125,0.0,0.06274509803921569,0.21875,69.65098039215687,0.5059600618764539,3.657194382713553,2.0038203387709066
224,224,1.0,2.28125,0.4375,2.71875,1.8839152323888664,7.96875,0.8876828072714272,0.125,12.430344408431866,7.96875,5.333333333333333,0.7311584840654608,1.8839152323888664,1.6999448228917322,1.0,0.0,0.06299212598425198,0.28125,57.129411764705885,0.5469229581412072,3.1658576882884435,2.0027692783125715
225,225,1.0,2.78125,0.53125,3.3125,2.056976886311649,7.40625,0.9054983572225024,0.125,12.217308668075152,7.40625,5.333333333333333,0.9489091718610864,2.056976886311649,1.8128912809449207,1.375,0.0,0.06299212598425198,0.125,75.56118143459915,0.5664004910238464,2.8273108859254754,1.9909009289072344
226,226,0.0,1.46875,0.375,1.84375,1.3724353211833016,7.96875,0.8482935106962618,0.125,11.769499497277188,7.96875,5.333333333333333,0.44619416144200624,1.3724353211833016,1.6639300349668258,0.78125,0.0,0.06299212598425198,0.125,42.84705882352941,0.3695929037488252,2.863538610746095,1.5220616440784267
227,227,1.0,1.78125,0.40625,2.1875,1.5672096358358818,7.3125,0.8522673845672536,0.21875,29.721063451265817,7.3125,5.333333333333333,0.5924890350877193,1.5672096358358818,1.3570153132165648,0.84375,0.0,0.06274509803921569,0.21875,57.37606837606838,0.4438537643281156,4.5977711663909036,1.7427164937751372
228,228,1.0,1.0,0.375,1.375,1.2005474100566689,7.84375,0.806245944535121,0.15625,10.372446385656488,7.84375,5.333333333333333,0.5575304022450889,1.2005474100566689,2.5246614784351142,0.59375,0.0,0.06299212598425198,0.3125,31.139442231075698,0.3242435108111842,2.8942966524788485,1.5382519147433844
229,229,0.0,1.125,0.28125,1.40625,1.1546966272767916,7.96875,0.7891975055447707,0.15625,30.95899205820138,7.96875,5.333333333333333,0.35817070158102765,1.1546966272767916,1.9765465282866104,0.5,0.0,0.06349206349206349,0.15625,25.203921568627447,0.3254889383300742,4.811552064810032,1.55108333201058
230,230,1.0,1.25,0.46875,1.71875,1.3897963488616827,7.65625,0.8386542772413181,0.1875,8.130972198791262,7.65625,5.333333333333333,0.5306445102260495,1.3897963488616827,0.7257436993839965,0.8125,0.0,0.06299212598425198,0.1875,28.0530612244898,0.3625938918481392,2.4362907261955926,1.5831531891599657
231,231,1.0,1.25,0.3125,1.5625,1.2449922304493368,6.6875,0.8127466730278506,0.125,13.679435532920685,6.6875,5.333333333333333,0.37453300124533007,1.2449922304493368,2.185450794139025,0.5625,0.0,0.06639004149377592,0.375,19.55607476635514,0.3549871155957659,3.353547423214923,1.5944649481904063
232,232,1.0,1.5625,0.40625,1.96875,1.4509064126359048,7.625,0.8518327720542602,0.15625,18.46348721473763,7.625,5.333333333333333,0.5785497795738428,1.4509064126359048,1.2326372646315686,0.875,0.0,0.06299212598425198,0.15625,51.790983606557376,0.39078139829623615,3.4532134342108365,1.5773821728899462
233,233,1.0,2.15625,0.53125,2.6875,1.840665429306616,7.96875,0.896534578143903,0.15625,10.422814666222708,7.96875,5.333333333333333,0.8407031751122515,1.840665429306616,2.422819119652364,1.15625,0.0,0.06374501992031872,0.15625,75.45882352941176,0.5102162356514187,2.591778504410679,1.8044654116273158
234,234,0.0,2.53125,0.375,2.90625,1.8799732232989088,7.125,0.884269184592291,0.15625,15.136734883969819,7.125,5.333333333333333,0.5406151419558359,1.8799732232989088,2.105970661107656,0.9375,0.0,0.06274509803921569,0.25,42.517543859649116,0.5400784691803343,3.449838836258175,2.0304098709269187
235,235,1.0,1.5,0.34375,1.84375,1.4780584685609814,7.96875,0.8326217372263769,0.15625,19.437471646960415,7.96875,5.333333333333333,0.7995580808080808,1.4780584685609814,1.8338803886566184,0.65625,0.0,0.06274509803921569,0.15625,46.870588235294115,0.4252124011925038,3.8633775189141386,1.8194994954379768
236,236,1.0,2.0,0.40625,2.40625,1.7145578899969,7.59375,0.8812349247787897,0.125,14.499652994884515,7.59375,5.333333333333333,0.5581614688128773,1.7145578899969,0.8930068025320933,1.0625,0.0,0.06274509803921569,0.25,33.73662551440329,0.4852124291674824,3.190857656468391,1.7808336629758539
237,237,1.0,2.09375,0.40625,2.5,1.7660728413013016,7.96875,0.8795927592001034,0.125,10.75118624538026,7.96875,5.333333333333333,0.7510258206565252,1.7660728413013016,1.4607477767532018,0.875,0.0,0.064,0.21875,63.58823529411765,0.5105488189441256,2.8720630047492044,1.9469881017696191
238,238,0.0,1.03125,0.34375,1.375,1.128942941314505,3.40625,0.7931288965880645,0.125,12.404079729781493,3.40625,5.333333333333333,0.3269098810612992,1.128942941314505,1.4376212790649343,0.5625,0.0,0.06274509803921569,0.25,38.0,0.2924443375180482,3.2081358767053083,1.4122391315618787
239,239,1.0,1.5625,0.40625,1.96875,1.5678154140205092,6.59375,0.8408796944957286,0.21875,19.19921442809685,6.59375,5.333333333333333,0.4216783639883834,1.5678154140205092,1.1701739907388804,0.75,0.0,0.06374501992031872,0.21875,24.13270142180095,0.4408106063584243,3.790582443517749,1.846822173360265
240,240,1.0,2.21875,0.34375,2.5625,1.7416265034414349,7.53125,0.8760844949455481,0.15625,19.63517288470433,7.53125,5.333333333333333,0.31462344280860705,1.7416265034414349,1.4436523427779009,0.96875,0.0,0.06374501992031872,0.15625,27.68464730290457,0.4689660660856541,3.8560824160744978,1.836340138516936
241,241,1.0,0.71875,0.25,0.96875,0.9190696412940188,7.375,0.7442738794343863,0.15625,20.037893302941324,7.375,5.333333333333333,0.2707362288135593,0.9190696412940188,2.5257339352891948,0.4375,0.0,0.06666666666666668,0.15625,17.199152542372882,0.2387895867748936,4.087096305157243,1.3279182810469579
242,242,1.0,1.40625,0.34375,1.75,1.3023485176515197,7.5,0.811699279559816,0.15625,16.266082727827715,7.5,5.333333333333333,0.4124700956937799,1.3023485176515197,1.5884318201750842,0.5625,0.0,0.06299212598425198,0.15625,32.27916666666667,0.3704715167871335,3.68612936285371,1.6398892294880796
